gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.015,0.0,0.045,0.0,0.46532305500874604,1.1457544781473852,0.4627774414350287,1.0110202363727374,3.350747930046413,1.3119111477225054
0.015,0.0,0.045,0.0,0.4665204119576444,1.1379009343167665,0.4640300143064103,1.0058502031287604,3.322449145827461,1.301893387713134
0.015,0.0,0.045,0.0,0.4676338370484196,1.1305713876894403,0.4651888613779532,1.0011226569716363,3.294784608201682,1.2917468773035445
0.015,0.0,0.045,0.0,0.46898423283380386,1.1230425974069933,0.466582646256856,0.9959491030718587,3.2678702596673457,1.2820245827541932
0.015,0.0,0.045,0.0,0.47010667957459773,1.116021289734272,0.46774727527508325,0.9908211779509437,3.241869650944888,1.2724969258159553
0.015,0.0,0.045,0.0,0.47133006358542784,1.1090598767409088,0.46901173424290943,0.986152973745401,3.2161999468891915,1.2631226260698987
0.015,0.0,0.045,0.0,0.47243865419020914,1.1025029311494985,0.47015972809979173,0.9818111822598583,3.1911253646521263,1.2539219632494765
0.015,0.0,0.045,0.0,0.4734194432903012,1.0961150329113358,0.471195127692318,0.9774282522340925,3.1666523262289132,1.2449627193267008
0.015,0.0,0.045,0.0,0.47450800509764024,1.0899789724360398,0.47232128847821536,0.9733061192006581,3.1426655888433372,1.2360368528699945
0.015,0.0,0.045,0.0,0.4755530217774434,1.083895725157244,0.4734018698934919,0.9692151085968708,3.1192944305093118,1.2275136872139254
0.015,0.0,0.045,0.0,0.4765677890347799,1.077980692743876,0.4744514794771078,0.9652072391456403,3.09642736690776,1.219136687993268
0.015,0.0,0.045,0.0,0.47753357622753934,1.072196115904052,0.475450911794101,0.9613076307143357,3.0740453891331563,1.2108801153240134
0.015,0.0,0.045,0.0,0.47845692621179164,1.0670166871925806,0.47640678763627653,0.9579048727299071,3.052201170098455,1.2029891502364853
0.015,0.0,0.045,0.0,0.4793698908473776,1.061686611940378,0.47735139391236037,0.9543237144955002,3.030718603194372,1.194949896348294
0.015,0.0,0.045,0.0,0.4802429148446259,1.056265046330889,0.47825550632699987,0.9506763419953551,3.009810043335857,1.187597478612296
0.015,0.0,0.045,0.0,0.48122688100906025,1.0512646485111226,0.4792692872571311,0.947294927900381,2.9892434976537463,1.1799742998224896
0.015,0.0,0.045,0.0,0.48212880195868785,1.0460967673770658,0.4802002192829439,0.9437333201964748,2.969113222757013,1.1725258311771258
0.015,0.0,0.045,0.0,0.48297902082385563,1.04075025266498,0.4810798672566423,0.9399627997320491,2.9494337700307454,1.1653360756679036
0.015,0.0,0.045,0.0,0.4838455871276604,1.0357513895201464,0.4819739923542854,0.9364632955168676,2.9300875519187115,1.1581179647325275
0.015,0.0,0.045,0.0,0.48473889739733556,1.0311979433815304,0.48289389951339395,0.9333831359130451,2.911104240604023,1.1510557499446277
0.015,0.0,0.045,0.0,0.4856254381435632,1.0263214289792548,0.4838064318781832,0.9298930893051773,2.8925282404116235,1.1441831285867197
0.015,0.0,0.045,0.0,0.4864239347366052,1.021676960365778,0.4846301543677957,0.9265757627285456,2.8742791858130734,1.1373793917633173
0.015,0.0,0.045,0.0,0.48730903512756496,1.017517016964971,0.48554012248541145,0.9237875334427051,2.856333442934172,1.1306738608603004
0.015,0.0,0.045,0.0,0.48815122229110575,1.0131212792912079,0.4864065161155409,0.9206734409498757,2.8387570150886017,1.1240973689939877
0.015,0.0,0.045,0.0,0.48882038672466177,1.0089936748328587,0.48709941390612993,0.9178688841631183,2.8215088740335776,1.1176868762487675
