gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.08249999999999999,0.135,0.0010889466855236146,2.5423334736411625,0.0010889466855236146,0.6561046314842998,6.276059008419885,1.347858835835362,0.0,0.0
0.0,0.0,0.08249999999999999,0.135,0.0028872128013721207,3.0877174352221783,0.0028872128013721207,1.0587419183933517,5.596656087730085,2.308586461314426,0.0,0.0
0.0,0.0,0.0675,0.105,0.00400454460615972,3.3918395854326695,0.00400454460615972,1.4210875503458715,5.367640377042285,2.7735816867110388,0.0,0.0
0.0,0.0,0.09,0.0975,0.0057709533288850074,3.6369065329455963,0.0057709533288850074,1.5334165722146649,5.289374595106187,3.2433829362077353,0.0,0.0
0.0,0.0,0.09,0.0975,0.008468239600252166,3.7685114082540423,0.008468239600252166,1.5709391838715112,5.0762843271539015,3.2744540262621658,0.0,0.0
0.0,0.0,0.0,0.1425,0.010609717879353341,3.799477074508573,0.010609717879353341,1.6129084748407525,4.872602170690455,2.2357472693781264,0.0,0.0
0.0,0.0,0.0,0.1425,0.012594764105319258,3.835969500674474,0.012594764105319258,1.6192185811840798,4.725289286372875,2.1776706487177786,0.0,0.0
0.0,0.0,0.0,0.1425,0.014085075250014437,3.994034994112818,0.014085075250014437,1.6483505494517259,4.944680165876384,2.143661016076645,0.0,0.0
0.0,0.0,0.0,0.1425,0.015968055863165676,3.99450085251341,0.015968055863165676,1.6616713277048496,4.811275761365712,2.2228328444751027,0.0,0.0
0.0,0.0,0.0,0.1425,0.019605843621689965,3.997804724017155,0.019605843621689965,1.6753980685906398,4.79438847052935,2.258811536035447,0.0,0.0
0.0,0.0,0.0,0.1425,0.024083658400408464,4.0410615735694,0.024083658400408464,1.702791169622299,4.743045650242472,2.278527804403394,0.0,0.0
0.0,0.0,0.0075,0.15,0.030367164834810084,4.031298873783918,0.030367164834810084,1.6875171297885685,4.696139406886388,2.92311875678411,0.0,0.0
0.0,0.0,0.0075,0.15,0.034532555268254946,4.060466999478445,0.034532555268254946,1.6858474701488415,4.702108098792166,2.8573845689905704,0.0,0.0
