gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.0,0.0,0.1275,0.045,0.0933642817780038,0.2602584887262932,0.0933642817780038,0.1897816232892688,0.038375061964713,0.02798326229100916
0.0,0.0,0.1275,0.045,0.09340656632591049,0.2603763594186511,0.09340656632591049,0.1898675751114107,0.03798177372175439,0.027696474791648225
0.0,0.0,0.1275,0.045,0.09344712497390263,0.26048941906234135,0.09344712497390263,0.18995001869591413,0.03760032748716934,0.02741832253635998
0.0,0.0,0.1275,0.045,0.09348606127597509,0.260597956320284,0.09348606127597509,0.19002916453703741,0.0372301410279177,0.027148380958276156
0.0,0.0,0.1275,0.045,0.0935234706642408,0.2607022372151701,0.0935234706642408,0.1901052066196853,0.03687067139122349,0.026886254133868238
0.0,0.0,0.1275,0.045,0.09355944122988089,0.26080250730640664,0.09355944122988089,0.19017832400684673,0.03652141156387716,0.026631572346895952
0.0,0.0,0.1275,0.045,0.0935940544156855,0.2608989936206155,0.0935940544156855,0.1902486822473228,0.03618188747213944,0.026383989900724283
0.0,0.0,0.1275,0.045,0.0936273856316455,0.26099190636763137,0.0936273856316455,0.19031643462704054,0.03585165528197999,0.02614318314964558
0.0,0.0,0.1275,0.045,0.09365950480338878,0.26108144046930126,0.09365950480338878,0.1903817232838594,0.035530298964774186,0.025908848723775166
0.0,0.0,0.1275,0.045,0.09369047686185551,0.26116777692448284,0.09369047686185551,0.19044468020293476,0.035217428098170404,0.025680701925434105
0.0,0.0,0.1275,0.045,0.09372036218142867,0.2612510840303599,0.09372036218142867,0.19050542810730572,0.034912675875756104,0.025458475277789112
0.0,0.0,0.1275,0.045,0.09374921697274068,0.2613315184774136,0.09374921697274068,0.19056408125635355,0.03461569730250355,0.025241917208963637
0.0,0.0,0.1275,0.045,0.09377709363553365,0.2614092263330417,0.09377709363553365,0.19062074616306074,0.03432616755585377,0.025030790856933244
0.0,0.0,0.1275,0.045,0.09380404107623352,0.2614843439268156,0.09380404107623352,0.19067552223954437,0.0340437804947744,0.024824872982324015
