gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.0675,0.0,0.08578845300465013,4.89018028825039,0.08578845300465013,1.8720682367149877,6.573203519186413,3.565572236925451,0.0,0.0
0.0,0.0,0.0675,0.0,0.09404802099940222,4.805549575964304,0.09404802099940222,1.8620809031120287,6.4562121550960265,3.5017413964776565,0.0,0.0
0.0,0.0,0.0675,0.0,0.1004397846171543,4.741565830397202,0.1004397846171543,1.8438751097354877,6.358740896159568,3.43076016780804,0.0,0.0
0.0,0.0,0.0675,0.0,0.10802367192556145,4.6776380698389515,0.10802367192556145,1.812248399664905,6.414929212855682,3.3517888929909208,0.0,0.0
0.0,0.0,0.0675,0.0,0.11457799249113568,4.600835814756177,0.11457799249113568,1.8082490126008366,6.323709332493278,3.4852680212936695,0.0,0.0
0.0,0.0,0.0675,0.0,0.12172130158780728,4.53483378651065,0.12172130158780728,1.8075212054269498,6.405744222525165,3.815552032332148,0.0,0.0
0.0,0.0,0.0675,0.0,0.12878717927245578,4.437276458610519,0.12878717927245578,1.7875267384803575,6.297999111290663,3.747131621173865,0.0,0.0
0.0,0.0,0.0675,0.0,0.13606376870387948,4.358574850269707,0.13606376870387948,1.7705041641062762,6.26111256895704,3.675719122298289,0.0,0.0
0.0,0.0,0.0675,0.0,0.14290442503289702,4.260507975487427,0.14290442503289702,1.782691930872426,6.169318352841811,4.38791679884459,0.0,0.0
0.0,0.0,0.0675,0.0,0.14912361350141554,4.206645971550699,0.14912361350141554,1.76320396663348,6.232917373301009,4.310126185559275,0.0,0.0
0.0,0.0,0.0675,0.0,0.1548317870234248,4.122600276649067,0.1548317870234248,1.739593912393738,6.157915135182298,4.231537655314317,0.0,0.0
0.0,0.0,0.0675,0.0,0.16051744228134407,4.060098725819553,0.16051744228134407,1.7184235688226712,6.290014757702118,4.159041801361646,0.0,0.0
0.0,0.0,0.0675,0.0,0.16593916823670127,3.9777521845882995,0.16593916823670127,1.6939130660161117,6.209225673190037,4.089329006828243,0.0,0.0
0.0,0.0,0.0675,0.0,0.17202500579889504,3.8892955201127437,0.17202500579889504,1.6705616335160984,6.124891150456903,4.021936486133464,0.0,0.0
0.0,0.0,0.0675,0.0,0.1776285403125844,3.8047160423816075,0.1776285403125844,1.6532518020472844,6.044622720195936,3.9647073145214606,0.0,0.0
0.0,0.0,0.0675,0.0,0.18298405134894966,3.7239303069321825,0.18298405134894966,1.6360320398801207,5.9740197137066975,3.906935918607314,0.0,0.0
0.0,0.0,0.0675,0.0,0.18778125427760123,3.6517638613762404,0.18778125427760123,1.6195512068483868,5.905754459535403,3.850114441496761,0.0,0.0
0.0,0.0,0.0675,0.0,0.1924631460599633,3.5738981765133713,0.1924631460599633,1.5962763440712826,5.836731751656335,3.794982623384802,0.0,0.0
0.0,0.0,0.0675,0.0,0.1969489610703852,3.5013752925884685,0.1969489610703852,1.5782652941452713,5.767557858067231,3.744048966323713,0.0,0.0
0.0,0.0,0.0675,0.0,0.20143950043554287,3.432707953907252,0.20143950043554287,1.5586392687744823,5.706167945701969,3.693827134221197,0.0,0.0
0.0,0.0,0.0675,0.0,0.2063119499395849,3.370293214106009,0.2063119499395849,1.543204955343514,5.66310845166005,3.6459414928268465,0.0,0.0
0.0,0.0,0.0675,0.0,0.21060157588603556,3.3069332682795816,0.21060157588603556,1.524226249170378,5.606507679617246,3.5993183064049816,0.0,0.0
0.0,0.0,0.0675,0.0,0.2146492923075353,3.246365076205289,0.2146492923075353,1.5112324538968274,5.54651307286089,3.560949918739276,0.0,0.0
0.0,0.0,0.0675,0.0,0.21838045246818788,3.1847674214551267,0.21838045246818788,1.494231652542116,5.4890669227275195,3.518166527930145,0.0,0.0
0.0,0.0,0.0675,0.0,0.22219495222513858,3.1393827788548636,0.22219495222513858,1.4776942499524517,5.474663290653229,3.4765827932018993,0.0,0.0
0.0,0.0,0.0675,0.0,0.22578941157464755,3.090330523608925,0.22578941157464755,1.4646604499597815,5.438898408418987,3.43741364975225,0.0,0.0
0.0,0.0,0.0675,0.0,0.22963059135410666,3.03536825649295,0.22963059135410666,1.4481575090398677,5.385811436511177,3.3986173700501996,0.0,0.0
0.0,0.0,0.0675,0.0,0.23333593656465768,2.9863300858361073,0.23333593656465768,1.4344449898232507,5.335228029446568,3.361121424853433,0.0,0.0
0.0,0.0,0.0675,0.0,0.23679756907529312,2.937312505207982,0.23679756907529312,1.42222849489809,5.2847448538784745,3.325246157343106,0.0,0.0
0.0,0.0,0.0675,0.0,0.24013912665307002,2.8894195923983093,0.24013912665307002,1.4091335853752776,5.235881190311765,3.290348438560434,0.0,0.0
0.0,0.0,0.0675,0.0,0.24345468913497792,2.8428650792545214,0.24345468913497792,1.3954550560757897,5.188466704073952,3.2563451616806662,0.0,0.0
0.0,0.0,0.0675,0.0,0.2464011457684595,2.8001716592221126,0.2464011457684595,1.385468880928975,5.141736456515999,3.22466876176597,0.0,0.0
0.0,0.0,0.0675,0.0,0.2490205455577894,2.760270166702892,0.2490205455577894,1.3746494918084204,5.098621402437199,3.1930686018641357,0.0,0.0
0.0,0.0,0.0675,0.0,0.25192470082771046,2.7191954830665357,0.25192470082771046,1.3624737791949977,5.05499988878292,3.1621687067090627,0.0,0.0
0.0,0.0,0.0675,0.0,0.2548536164611626,2.680171907298511,0.2548536164611626,1.3531694279848763,5.012180839587173,3.1348229341190885,0.0,0.0
0.0,0.0,0.0675,0.0,0.2576737056790162,2.6414182180782966,0.2576737056790162,1.3411099825225226,4.970656605248799,3.1056577980666358,0.0,0.0
0.0,0.0,0.0675,0.0,0.2602274942311971,2.605917938808844,0.2602274942311971,1.3332181755144616,4.929581494413631,3.0779509791559874,0.0,0.0
0.0,0.0,0.0675,0.0,0.26286128833403255,2.5703029825005337,0.26286128833403255,1.3227213441290668,4.889840636773779,3.0502313274826323,0.0,0.0
0.0,0.0,0.0675,0.0,0.265389543223459,2.5354928270160255,0.265389543223459,1.3121987747509263,4.851221956970201,3.0235318266700735,0.0,0.0
0.0,0.0,0.0675,0.0,0.26774308784257955,2.502519309819888,0.26774308784257955,1.303298959504337,4.813277005822011,2.9986776562778665,0.0,0.0
0.0,0.0,0.0675,0.0,0.270311547149208,2.4706775460144916,0.270311547149208,1.2939119059977038,4.776252383736313,2.9734135295258546,0.0,0.0
0.0,0.0,0.0675,0.0,0.2728444911898967,2.4398379110543376,0.2728444911898967,1.285148277158608,4.740052270069065,2.9486321815812784,0.0,0.0
0.0,0.0,0.0675,0.0,0.2752299657258355,2.4094904781388102,0.2752299657258355,1.2754544360265445,4.704732822713807,2.9243675389822825,0.0,0.0
0.0,0.0,0.0675,0.0,0.27753922799515535,2.3796636090227596,0.27753922799515535,1.2655675873156178,4.670402537398764,2.900806349960844,0.0,0.0
0.0,0.0,0.0675,0.0,0.2796038417382329,2.3508046659243096,0.2796038417382329,1.257400397123323,4.636736375508379,2.8785642303686236,0.0,0.0
0.0,0.0,0.0675,0.0,0.2816781957025275,2.322703203334108,0.2816781957025275,1.2484212338214842,4.60388281841236,2.856123897480058,0.0,0.0
0.0,0.0,0.0675,0.0,0.28395863676920347,2.29598569114184,0.28395863676920347,1.2399492271152368,4.57147774631502,2.8340999722865226,0.0,0.0
0.0,0.0,0.0675,0.0,0.2860435747964657,2.2706380692456642,0.2860435747964657,1.2333478956942139,4.539755255184574,2.814021856493109,0.0,0.0
0.0,0.0,0.0675,0.0,0.28805685361349376,2.2458274182185276,0.28805685361349376,1.2264291715662363,4.508576427446362,2.793581096720013,0.0,0.0
0.0,0.0,0.0675,0.0,0.2900301455265681,2.2212000284760305,0.2900301455265681,1.2188975531513793,4.478198287472227,2.7735154969704836,0.0,0.0
0.0,0.0,0.0675,0.0,0.2917303928178913,2.1973254198447782,0.2917303928178913,1.2126709329312115,4.448430224086597,2.754727216855596,0.0,0.0
0.0,0.0,0.0675,0.0,0.29352630462206497,2.1740422235067296,0.29352630462206497,1.2051581121980681,4.419275115489197,2.7351543332228427,0.0,0.0
0.0,0.0,0.0675,0.0,0.2953202856230254,2.1515461936302867,0.2953202856230254,1.1982140692939325,4.390671802877211,2.7162981577196255,0.0,0.0
0.0,0.0,0.0675,0.0,0.2973114556352076,2.1296458258799524,0.2973114556352076,1.1911626691400965,4.362578110664691,2.697514091660358,0.0,0.0
0.0,0.0,0.0675,0.0,0.299311813789187,2.108319973832746,0.299311813789187,1.1845125560197771,4.335024865595306,2.679522561496524,0.0,0.0
0.0,0.0,0.0675,0.0,0.300972496362351,2.087915592377587,0.300972496362351,1.1778044771974396,4.307856252688519,2.661405565349806,0.0,0.0
0.0,0.0,0.0675,0.0,0.3026194924616719,2.06815616175183,0.3026194924616719,1.17161144186781,4.281190183562712,2.6435991502045963,0.0,0.0
0.0,0.0,0.0675,0.0,0.3042777285341667,2.0482876641767422,0.3042777285341667,1.1653832057768287,4.255197160450837,2.6269799146583677,0.0,0.0
0.0,0.0,0.0675,0.0,0.3058678588378566,2.0291944821186694,0.3058678588378566,1.1590983993608974,4.229590012763856,2.6100485844945402,0.0,0.0
0.0,0.0,0.0675,0.0,0.30743544056240846,2.0102514102161906,0.30743544056240846,1.1526051541807176,4.20456531628563,2.593646426242682,0.0,0.0
0.0,0.0,0.0675,0.0,0.3090354377455225,1.9922584481396906,0.3090354377455225,1.1465112311809142,4.179834407241532,2.5773021219394963,0.0,0.0
0.0,0.0,0.0675,0.0,0.310682703184268,1.9743314467999924,0.310682703184268,1.1405082464318075,4.155613164907117,2.561348862987552,0.0,0.0
0.0,0.0,0.0675,0.0,0.31223485637679194,1.9568487923545215,0.31223485637679194,1.1343864693421037,4.131808417453968,2.545672081969107,0.0,0.0
0.0,0.0,0.0675,0.0,0.31378285074105716,1.939723435853216,0.31378285074105716,1.1286749577236088,4.108420095182419,2.5303509606018117,0.0,0.0
0.0,0.0,0.0675,0.0,0.31526630676553263,1.922984275125421,0.31526630676553263,1.122660033880993,4.085445030918994,2.515276160721799,0.0,0.0
0.0,0.0,0.0675,0.0,0.3166260487612808,1.9069493532271655,0.3166260487612808,1.1172634934296437,4.06273451436169,2.500347801340929,0.0,0.0
