gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07239413257351002,0.053974582740651415,0.0,0.009104729187718414
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07243519560956987,0.05400519793222297,0.0,0.009000789069371254
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07247439214399064,0.05403442152417763,0.0,0.00890032665032267
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07251184661021493,0.0540623462898232,0.0,0.008803152373586148
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07254767262138598,0.054089056935223305,0.0,0.008709090827548812
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07258197412144339,0.0541146309574149,0.0,0.008617979418175277
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07261484639233172,0.05413913939534852,0.0,0.008529667190314573
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07264637693787766,0.054162647488876677,0.0,0.008444013778734143
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07267664626160178,0.0541852152586637,0.0,0.008360888472351108
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07270572855302299,0.054206898017870854,0.0,0.008280169377512468
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07273369229477417,0.05422774682480081,0.0,0.008201742668176427
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07276060080098753,0.05424780888429944,0.0,0.008125501912533072
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0727865126958597,0.05426712790455738,0.0,0.00805134746702841
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07281148234000921,0.054285744414987756,0.0,0.007979185929965512
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0728355602111534,0.054303696050045626,0.0,0.00790892964788595
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07285879324471357,0.05432101780317164,0.0,0.007840496268813436
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07288122513918546,0.054337742254465714,0.0,0.007773808337193922
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0729028966304549,0.05435389977520745,0.0,0.007708792926012002
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07292384573868205,0.054369518711924476,0.0,0.007645381302119447
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07294410799090174,0.05438462555235567,0.0,0.0075835086212911965
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0729637166220821,0.054399245075353625,0.0,0.007523113649939161
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0729827027570345,0.054413400486510374,0.0,0.007464138510774059
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07300109557526964,0.05442711354106846,0.0,0.007406528450018224
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07301892246063602,0.0544404046554863,0.0,0.007350231624044929
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07303620913735491,0.054453293008861176,0.0,0.007295198903557654
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07305297979387325,0.05446579663526964,0.0,0.007241383693630968
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07306925719578809,0.054477932507960215,0.0,0.0071887417681171795
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0730850627889518,0.05448971661622496,0.0,0.007137231117083374
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07310041679373941,0.054501164035682156,0.0,0.007086811806084526
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07311533829134986,0.05451228899261943,0.0,0.007037445846202941
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07312984530291562,0.05452310492297511,0.0,0.006989097073894258
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0731439548621097,0.05453362452647172,0.0,0.006941731039777576
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0731576830818661,0.05454385981636033,0.0,0.006895314905593632
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07317104521576231,0.05455382216518523,0.0,0.006849817348631557
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07318405571455604,0.0545635223469358,0.0,0.006805208472992976
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07319672827831612,0.054572970575913614,0.0,0.0067614597271229366
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07320907590454391,0.05458217654260997,0.0,0.006718543827091418
0.045,0.0075,0.0225,0.015,0.0,0.0,0.07322111093263935,0.05459114944685829,0.0,0.006676434685157516
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0732328450850324,0.05459989802850042,0.0,0.006635107343191908
0.045,0.0075,0.0225,0.015,0.0,0.0,0.0732442895052676,0.054608430595781014,0.0,0.006594537910571939
