gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.0,0.0,0.03,0.0,7.435729617498673e-06,0.15380524351351949,7.435729617498673e-06,0.09404005287963826,0.6723038700297673,0.29408955754619986
0.0,0.0,0.03,0.0,9.583245844361124e-06,0.21799531570945913,9.583245844361124e-06,0.1492544270619656,0.7573045788809906,0.48929530887116035
0.0,0.0,0.0675,0.0,1.1163551409964558e-05,0.26873051909537243,1.1163551409964558e-05,0.17364646917324159,0.9270949412449564,0.6415855537622179
0.0,0.0,0.0675,0.0,1.1990776815138845e-05,0.2639754500471634,1.1990776815138845e-05,0.17778533676130293,0.8742578044662119,0.5967910816609052
0.0,0.0,0.045,0.0,1.2209550418865848e-05,0.2790934658563854,1.2209550418865848e-05,0.20967414771958523,0.906419477082747,1.004854522171256
0.0,0.0,0.045,0.0,1.2646143909646297e-05,0.26944056564038243,1.2646143909646297e-05,0.2068494376351823,0.875753995438812,0.9393312711593639
0.0,0.0,0.0075,0.0,1.3026733257203766e-05,0.2639643808628244,1.3026733257203766e-05,0.20641005731606157,0.8460714461617644,0.6266319394233266
0.0,0.0,0.0075,0.0,0.00024251948424901414,0.2554575900661019,0.00024251948424901414,0.2035245926532489,0.8119145478322437,0.6051527026436295
0.0,0.0,0.045,0.0,0.00022487341610103904,0.2537160599146053,0.00022487341610103904,0.2017688740536983,0.786375521655833,0.8261745169442959
0.0,0.0,0.045,0.0,0.0002102704857001853,0.25048094809109145,0.0002102704857001853,0.19854588747081703,0.7633956202409402,0.7919588087783509
0.0,0.0,0.045,0.0,0.00019790028606765973,0.2497588850362466,0.00019790028606765973,0.1941159573035521,0.7503138882323839,0.761149218686129
0.0,0.0,0.045,0.0,0.00018681086229121918,0.24763666700659842,0.00018681086229121918,0.19235042080091178,0.746873346627232,0.7378347265762769
0.0,0.0,0.045,0.0,0.00017757287329933644,0.24591386873196175,0.00017757287329933644,0.190379668669636,0.731083680288409,0.7166782443875743
0.0,0.0,0.045,0.0,0.00016978364480656097,0.24705206713184122,0.00016978364480656097,0.18965303085495475,0.727555418182213,0.6960752212972552
0.0,0.0,0.045,0.0,0.00016310525034505095,0.24496598871904118,0.00016310525034505095,0.18978279770795972,0.7179435329106719,0.6871985297953822
0.0,0.0,0.045,0.0,0.0001574159040603456,0.24243779857919828,0.0001574159040603456,0.18872101667583885,0.7053785179612764,0.6694470117334119
0.0,0.0,0.045,0.0,0.00015206788017880398,0.24485150160753183,0.00015206788017880398,0.1870942319451605,0.7397794053878679,0.6541132117179513
0.0,0.0,0.045,0.0,0.00014724560501464323,0.23997055240126344,0.00014724560501464323,0.18347457437709555,0.7253382274642488,0.637756317467045
0.0,0.0,0.045,0.0,0.00014329438808174827,0.23783104674737554,0.00014329438808174827,0.18177483136293068,0.7143231652574871,0.6236714694871538
0.0,0.0,0.045,0.0,0.00016375291757036553,0.23426152799351685,0.00016375291757036553,0.17874064679141283,0.6998459541492789,0.6095598004297298
0.0,0.0,0.045,0.0,0.00015956091808978028,0.2323244408595164,0.00015956091808978028,0.17666712656669833,0.6883994347468206,0.5972515224439738
0.0,0.0,0.045,0.0,0.00019786271312555555,0.23162217277257885,0.00019786271312555555,0.17430017617991495,0.6869493602817439,0.5851586295843786
0.0,0.0,0.045,0.0,0.00019275611642896256,0.22804228633319834,0.00019275611642896256,0.1712770831005391,0.6753737782608635,0.5739829787470461
0.0,0.0,0.045,0.0,0.00018817876878851373,0.2255592919325888,0.00018817876878851373,0.16960829614737283,0.6644557180315223,0.5633078761151942
0.0,0.0,0.045,0.0,0.00019659410774381102,0.2236279320472601,0.00019659410774381102,0.16813590442060344,0.6551140987149922,0.5539342143469955
0.0,0.0,0.045,0.0,0.0002182587023009214,0.2213720032180455,0.0002182587023009214,0.1666253685578336,0.6501403411772734,0.5446184333147347
0.0,0.0,0.045,0.0,0.00021380650306085524,0.21935750872085,0.00021380650306085524,0.16509166354150162,0.6411223455929602,0.536105742351309
0.0,0.0,0.045,0.0,0.00022418611418551429,0.21758764530332458,0.00022418611418551429,0.16468238621273784,0.6323782034021689,0.5283619649973198
0.0,0.0,0.045,0.0,0.00021994764882178527,0.21508052263372088,0.00021994764882178527,0.16318885417611337,0.6235924095036088,0.5204300060403808
0.0,0.0,0.045,0.0,0.00021614723729600056,0.21327033376044416,0.00021614723729600056,0.16251402182770475,0.6162707768558873,0.5130648336339217
0.0,0.0,0.045,0.0,0.00021292852340723756,0.2120334030188133,0.00021292852340723756,0.16113397980559077,0.6092999205376005,0.5060147577734462
0.0,0.0,0.045,0.0,0.00020943872965623292,0.2117021007480578,0.00020943872965623292,0.159468390503319,0.6030136675136415,0.4987765457227307
0.0,0.0,0.045,0.0,0.00020647791591166248,0.21085711080115144,0.00020647791591166248,0.15802608737413656,0.5963090571362911,0.49195168118686133
0.0,0.0,0.045,0.0,0.00020357202361114603,0.20903450993444267,0.00020357202361114603,0.1574520633427488,0.5895332470174437,0.4876644047709975
0.0,0.0,0.045,0.0,0.00020959215454943776,0.20803716103837852,0.00020959215454943776,0.15589975309594112,0.5828376596904256,0.4813633277532862
