gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.0,0.135,0.011626276298173489,1.393045645989943,0.011626276298173489,0.7824875060507988,2.109378681600114,1.113439720946557,0.0,0.0
0.0,0.0,0.0,0.135,0.01240581869899775,1.3792356587964014,0.01240581869899775,0.7774643856961444,2.0843760930922284,1.101626860527507,0.0,0.0
0.0,0.0,0.0,0.105,0.012769341985308975,1.3748779438610015,0.012769341985308975,0.774646054250089,2.066972069871748,1.1062056278417491,0.0,0.0
0.0,0.0,0.0,0.105,0.013467188673833173,1.3719245811820873,0.013467188673833173,0.770581049130034,2.079866665073955,1.095712124181651,0.0,0.0
0.0,0.0,0.0,0.105,0.013923359816846937,1.3644768747764928,0.013923359816846937,0.7625350098035547,2.062168872651398,1.0838410430365772,0.0,0.0
0.0,0.0,0.0,0.105,0.014692923548572667,1.3586550241287092,0.014692923548572667,0.7579890546803022,2.0444672593778446,1.079590683319144,0.0,0.0
0.0,0.0,0.0,0.105,0.015296818661122265,1.3543812329688065,0.015296818661122265,0.7521111181854663,2.029919994547581,1.0692195288489563,0.0,0.0
0.0,0.0,0.0,0.105,0.01597425180874556,1.3452725447051288,0.01597425180874556,0.7473254007766549,2.006839795632274,1.0602969209437363,0.0,0.0
0.0,0.0,0.0,0.105,0.01649282637689557,1.3408303897705087,0.01649282637689557,0.7431184900729451,1.9899950435107865,1.0499763229610002,0.0,0.0
0.0,0.0,0.0,0.105,0.016963858796696176,1.3321196182617334,0.016963858796696176,0.7393026641650388,1.9680064048376469,1.0427117952799827,0.0,0.0
0.0,0.0,0.0,0.105,0.017623993958533483,1.3299349723573628,0.017623993958533483,0.735542256662372,1.953793228065106,1.0334558581112079,0.0,0.0
0.0,0.0,0.0,0.105,0.018448160936536052,1.326864564521734,0.018448160936536052,0.7312954366970363,1.958283378494435,1.0263324060488748,0.0,0.0
0.0,0.0,0.0,0.105,0.019337002089845984,1.322283950517992,0.019337002089845984,0.7268897999853369,1.947281458944681,1.0187654000996988,0.0,0.0
0.0,0.0,0.0,0.105,0.020065848601753682,1.3179157442148433,0.020065848601753682,0.7246319047713067,1.9305969819357083,1.0119126404520626,0.0,0.0
0.0,0.0,0.0,0.075,0.02092229142273674,1.3139738808933668,0.02092229142273674,0.722006198312136,1.9218553911153766,1.1241766707713206,0.0,0.0
0.0,0.0,0.0,0.075,0.02133606515390117,1.310221649922549,0.02133606515390117,0.7187879423237461,1.909933714612567,1.1152461355106886,0.0,0.0
0.0,0.0,0.0,0.075,0.022019318447492723,1.3067658687438404,0.022019318447492723,0.7154824833971586,1.894735081809894,1.1068985378657337,0.0,0.0
0.0,0.0,0.0,0.075,0.022800286063150807,1.3016606185492243,0.022800286063150807,0.7119686289621422,1.8776094428079568,1.0987404199409367,0.0,0.0
0.0,0.0,0.0,0.075,0.023468426128420785,1.2930623999652926,0.023468426128420785,0.7071291871957316,1.8614501140714088,1.0896644366567572,0.0,0.0
0.0,0.0,0.0,0.075,0.024289536012387456,1.286683911560014,0.024289536012387456,0.703428040803669,1.845392313066572,1.080896053215702,0.0,0.0
0.0,0.0,0.0,0.075,0.025004828946205704,1.2812584486141234,0.025004828946205704,0.70083315980896,1.8322507780180506,1.0728709502308347,0.0,0.0
0.0,0.0,0.0,0.075,0.02552568641659492,1.275446608658748,0.02552568641659492,0.6975777413237666,1.8170805903461247,1.0657972129978204,0.0,0.0
0.0,0.0,0.0,0.075,0.025948005649816225,1.268925983517995,0.025948005649816225,0.6929768659051015,1.8018596894150811,1.057741975975281,0.0,0.0
0.0,0.0,0.0,0.075,0.026746656595052647,1.264209136197051,0.026746656595052647,0.6907416039615338,1.788061343836085,1.0607113313738128,0.0,0.0
0.0,0.0,0.0,0.075,0.027451365722843346,1.2589223421759093,0.027451365722843346,0.6872368057198116,1.777163232652685,1.0531150137753327,0.0,0.0
0.0,0.0,0.0,0.075,0.02817070578277834,1.2566581195912903,0.02817070578277834,0.6846504527381412,1.7747690975460242,1.0461366403668415,0.0,0.0
0.0,0.0,0.0,0.075,0.02877926612020451,1.2505552191202953,0.02877926612020451,0.6797623260381433,1.7617395172701538,1.038791384294532,0.0,0.0
0.0,0.0,0.0,0.075,0.02950038812535233,1.2466833792047396,0.02950038812535233,0.676517390164481,1.7510811655395209,1.0315839693475348,0.0,0.0
0.0,0.0,0.0,0.075,0.030023487009503805,1.240403894887041,0.030023487009503805,0.6731812618769079,1.738629468363183,1.0248904611247789,0.0,0.0
0.0,0.0,0.0,0.075,0.03080711807586286,1.2360356930184453,0.03080711807586286,0.669920571543192,1.7264891949309038,1.0181433415421297,0.0,0.0
0.0,0.0,0.0,0.075,0.03153544296952137,1.2312185005085055,0.03153544296952137,0.6671144994919438,1.715893798765133,1.0134219601772028,0.0,0.0
0.0,0.0,0.0,0.075,0.032164586469059724,1.2249863851934204,0.032164586469059724,0.6644474260870306,1.7040209010594094,1.0068077671331233,0.0,0.0
0.0,0.0,0.0,0.075,0.03266872483964075,1.223434229445009,0.03266872483964075,0.661985275218238,1.719929536604408,1.001223771785297,0.0,0.0
0.0,0.0,0.0,0.075,0.033308041175084166,1.2191171944673165,0.033308041175084166,0.6591651914588393,1.708677962996399,0.9952140277372906,0.0,0.0
0.0,0.0,0.0,0.075,0.03391762763948769,1.2145729656733548,0.03391762763948769,0.6578805997304888,1.6980662704275948,0.9919501713051811,0.0,0.0
0.0,0.0,0.0,0.075,0.03462390465122065,1.2090592301554701,0.03462390465122065,0.6538138178745605,1.6866785700935851,0.9859082910107512,0.0,0.0
0.0,0.0,0.0,0.075,0.035236727587702826,1.204172267902502,0.035236727587702826,0.6504735785081908,1.678395086241361,0.9802044022679737,0.0,0.0
0.0,0.0,0.0,0.075,0.03586232487076793,1.1993576216994637,0.03586232487076793,0.6477814401219042,1.6676503579364286,0.9746979292821829,0.0,0.0
0.0,0.0,0.0,0.075,0.036435237053376826,1.1951135541951057,0.036435237053376826,0.644280007085175,1.6574629583984213,0.9691888789966961,0.0,0.0
0.0,0.0,0.0,0.075,0.03708075496245105,1.1911195464112565,0.03708075496245105,0.6413027526909518,1.6477727520698333,0.963592748538819,0.0,0.0
0.0,0.0,0.0,0.075,0.03769974738252198,1.185719641388981,0.03769974738252198,0.6384384110351902,1.6377316302766063,0.9583927548375724,0.0,0.0
0.0,0.0,0.0,0.075,0.03827067372821442,1.1810895859279644,0.03827067372821442,0.6356881841463229,1.63074988308718,0.9530841884106727,0.0,0.0
0.0,0.0,0.0,0.075,0.038998922131769975,1.1761329870805572,0.038998922131769975,0.634001419921054,1.6213882234026913,0.9545240954119159,0.0,0.0
0.0,0.0,0.0,0.075,0.03960330874400437,1.1704595430194396,0.03960330874400437,0.630695425303228,1.6119711547827558,0.9492878791450309,0.0,0.0
0.0,0.0,0.0,0.075,0.040054050507840416,1.1657167897068506,0.040054050507840416,0.6280927756671585,1.6024705862229132,0.9444302111057065,0.0,0.0
0.0,0.0,0.0,0.075,0.040504800576489974,1.1612463674648414,0.040504800576489974,0.6256017661156587,1.5932234964999354,0.939576308337054,0.0,0.0
0.0,0.0,0.0,0.075,0.04095823933070997,1.1568324747984895,0.04095823933070997,0.6234800862180784,1.5842098741815704,0.9356469354534291,0.0,0.0
0.0,0.0,0.0,0.075,0.04177451137654761,1.1517288843331108,0.04177451137654761,0.6209555955647215,1.5756668402943026,0.9312251063609376,0.0,0.0
0.0,0.0,0.0,0.075,0.04228509441049234,1.1466580482739641,0.04228509441049234,0.6185114966094061,1.567582807006257,0.9264495779655145,0.0,0.0
0.0,0.0,0.0,0.075,0.04290146039728151,1.1419404228282926,0.04290146039728151,0.6158348200658502,1.5593276857806035,0.9216801590116492,0.0,0.0
0.0,0.0,0.0,0.075,0.043428747683583936,1.1379499702187041,0.043428747683583936,0.6137455437406673,1.5515338093948459,0.9175038709755283,0.0,0.0
0.0,0.0,0.0,0.075,0.04400196517673719,1.1338884430307055,0.04400196517673719,0.611684236072139,1.5438247083038732,0.9130081919406347,0.0,0.0
