gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.0,0.0,0.0,0.0,0.23983371820006305,0.2527792321925238,0.23983371820006305,0.2527792321925238,0.2530957999210696,0.2530957999210696
0.0,0.0,0.0,0.0,0.3197782909334174,0.3370389762566984,0.3197782909334174,0.3370389762566984,0.23852139635459665,0.23852139635459665
0.0,0.0,0.0,0.0,0.3597505773000945,0.37916884828878566,0.3597505773000945,0.37916884828878566,0.21905018580397814,0.21905018580397814
0.0,0.0,0.0,0.0,0.3837339491201009,0.4044467715080381,0.3837339491201009,0.4044467715080381,0.2023245733439159,0.2023245733439159
0.0,0.0,0.0,0.0,0.3997228636667718,0.42129872032087295,0.3997228636667718,0.42129872032087295,0.18848906897502113,0.18848906897502113
0.0,0.0,0.0,0.0,0.4111435169143938,0.43333582661575504,0.4111435169143938,0.43333582661575504,0.17697182592667343,0.17697182592667343
0.0,0.0,0.0,0.0,0.4197090068501103,0.4423636563369166,0.4197090068501103,0.4423636563369166,0.16725002004614,0.16725002004614
0.0,0.0,0.0,0.0,0.4263710545778899,0.44938530167559787,0.4263710545778899,0.44938530167559787,0.15892584929253903,0.15892584929253903
0.0,0.0,0.0,0.0,0.4317006927601135,0.45500261794654284,0.4317006927601135,0.45500261794654284,0.15170547042510213,0.15170547042510213
0.0,0.0,0.0,0.0,0.43606130581829655,0.4595986039864069,0.43606130581829655,0.4595986039864069,0.1453708823952537,0.1453708823952537
0.0,0.0,0.0,0.0,0.43969515003344894,0.46342859235296024,0.43969515003344894,0.46342859235296024,0.13975809729996905,0.13975809729996905
0.0,0.0,0.0,0.0,0.44276994129242414,0.466669351740044,0.44276994129242414,0.466669351740044,0.13474175229227783,0.13474175229227783
0.0,0.0,0.0,0.0,0.44540547665726,0.4694471455004013,0.44540547665726,0.4694471455004013,0.13022446830921797,0.13022446830921797
0.0,0.0,0.0,0.0,0.4476896073067844,0.47185456675937765,0.4476896073067844,0.47185456675937765,0.12612946084305754,0.12612946084305754
0.0,0.0,0.0,0.0,0.4496882216251182,0.4739610603609821,0.4496882216251182,0.4739610603609821,0.12239534533561881,0.12239534533561881
0.0,0.0,0.0,0.0,0.45145170484717745,0.4758197311859271,0.45145170484717745,0.4758197311859271,0.11897243002873009,0.11897243002873009
0.0,0.0,0.0,0.0,0.45301924548900796,0.47747188303032273,0.45301924548900796,0.47747188303032273,0.11582002882039466,0.11582002882039466
0.0,0.0,0.0,0.0,0.454421781852751,0.4789501241542556,0.454421781852751,0.4789501241542556,0.1129044837104782,0.1129044837104782
0.0,0.0,0.0,0.0,0.45568406458011973,0.4802805411657952,0.45568406458011973,0.4802805411657952,0.11019768838737695,0.11019768838737695
0.0,0.0,0.0,0.0,0.4568261299048821,0.4814842517952835,0.4568261299048821,0.4814842517952835,0.10767597104206995,0.10767597104206995
0.0,0.0,0.0,0.0,0.45786437110921135,0.4825785341857272,0.45786437110921135,0.4825785341857272,0.10531923837854013,0.10531923837854013
