gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.0525,0.11249999999999999,0.02922961931694327,2.7512552089851,0.02922961931694327,1.067621456210107,5.587506348773688,2.1182620977201965,0.0,0.0
0.0,0.0,0.0525,0.09,0.03906542138304694,4.3238615297766705,0.03906542138304694,1.667376612167454,7.429600563116236,2.7861709362837996,0.0,0.0
0.0,0.0,0.135,0.0,0.047263142339699644,4.811063168873349,0.047263142339699644,1.835738174722131,7.029261212696319,3.1660462741623534,0.0,0.0
0.0,0.0,0.1275,0.0,0.057720185314714116,5.336172974563348,0.057720185314714116,2.0084443931175953,8.084019699035004,4.054244360091913,0.0,0.0
0.0,0.0,0.1275,0.0,0.07348967752938693,5.506079740765612,0.07348967752938693,2.023100378744289,7.877078829422018,3.7959743435874342,0.0,0.0
0.0,0.0,0.1275,0.0,0.08533289983872128,5.847156295218201,0.08533289983872128,2.055488427604298,9.746280119140295,3.613622543214095,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.09902430205442844,5.736754273883121,0.09902430205442844,2.055781436343359,9.26024274857745,3.0832985231435233,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.10950982567528567,5.757027358353012,0.10950982567528567,2.051358265677812,9.128290235234346,2.9770952368567016,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.12362661994531711,5.712120864124137,0.12362661994531711,2.0369495865534386,9.068466542800747,2.869599838043273,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.13721046292344408,5.553684728168935,0.13721046292344408,2.0164100245415595,8.744447952824013,2.808969787932791,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.15024557009107553,5.42173813027546,0.15024557009107553,1.987302148835316,8.661128462084635,2.713841270286865,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.16045690886653483,5.2657658014168724,0.16045690886653483,1.9669817697745866,8.390668110918446,2.664391104333987,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.17207703902213767,5.166889458913341,0.17207703902213767,1.9455733976543501,8.48338802399311,2.59906179210909,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.18280550686823738,5.073928420441991,0.18280550686823738,1.931164438745292,8.409929104742165,2.600056383714748,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.19260913673274796,4.988886178866633,0.19260913673274796,1.9075762499464286,8.57485192732872,2.540905779553061,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.20069132984005528,4.88348481509624,0.20069132984005528,1.9005658507319088,8.472663955683846,2.5468686006344954,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.20843620137974875,4.747956362301799,0.20843620137974875,1.875967603162276,8.266236051097174,2.4915254169031793,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.21796715633922653,4.6208904596711795,0.21796715633922653,1.8528396935554714,8.170102668967495,2.449958103771639,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.22598595663274387,4.482450957926719,0.22598595663274387,1.8253960384878472,8.001816419346323,2.400986306298904,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.23363742733491813,4.364523562580743,0.23363742733491813,1.803952391327762,7.867761467518506,2.354515547642637,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.24137452716172159,4.2352563914653345,0.24137452716172159,1.7864407264150202,7.713967745924413,2.320592097065017,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.24894555023999634,4.141192628854873,0.24894555023999634,1.763575208418749,7.782175630638775,2.2815760435959294,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.2559659193119164,4.022589380737272,0.2559659193119164,1.741833477770627,7.643310397805396,2.2451423641817345,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.26280119318522777,3.9126650363940905,0.26280119318522777,1.719318492686368,7.512542864349057,2.2102853861964675,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.26974749545059684,3.8081082148728136,0.26974749545059684,1.696877197191713,7.387722123480178,2.173845139763853,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.27559784557055084,3.7147296086131334,0.27559784557055084,1.67673562039522,7.279908337187415,2.1409918117702453,0.0,0.0
0.0,0.0,0.0675,0.0,0.281243241229074,3.6209770323900523,0.281243241229074,1.6556214258794373,7.166809307445848,2.2755824640302245,0.0,0.0
0.0,0.0,0.0675,0.0,0.2863278805581625,3.5369114373844384,0.2863278805581625,1.63642137982185,7.058066969413769,2.2411312942478476,0.0,0.0
0.0,0.0,0.0675,0.0,0.2918388835634402,3.454135850846826,0.2918388835634402,1.618032056675668,6.955294054829651,2.2146341172686554,0.0,0.0
0.0,0.0,0.0675,0.0,0.2971198137172015,3.3763191863986233,0.2971198137172015,1.5990330846716871,6.856602977247062,2.1842372560842302,0.0,0.0
0.0,0.0,0.0675,0.0,0.3020952348794813,3.3006559734606684,0.3020952348794813,1.5790837168001184,6.762469376133811,2.154435150278207,0.0,0.0
0.0,0.0,0.0675,0.0,0.30623334392697754,3.2327726746833836,0.30623334392697754,1.5622763048579325,6.671760410063558,2.1263755781155087,0.0,0.0
0.0,0.0,0.0675,0.0,0.3108039156632751,3.166058661021069,0.3108039156632751,1.5451015451752257,6.584667403623418,2.0990259562468396,0.0,0.0
0.0,0.0,0.0675,0.0,0.31525072524166076,3.1057073529401262,0.31525072524166076,1.530162608590463,6.5017092717903315,2.0725335681513255,0.0,0.0
0.0,0.0,0.0675,0.0,0.3192644135430314,3.0476895775650257,0.3192644135430314,1.5154115035154943,6.421798578401556,2.047334771730393,0.0,0.0
0.0,0.0,0.0675,0.0,0.32311831720589207,2.989223909819727,0.32311831720589207,1.4996646769451916,6.344547493481553,2.023317294204725,0.0,0.0
0.0,0.0,0.0675,0.0,0.3268957808024748,2.9351173277400306,0.3268957808024748,1.4857759731690017,6.269633265898119,1.9999402753164142,0.0,0.0
0.0,0.0,0.0675,0.0,0.3306784847867194,2.8814282241625597,0.3306784847867194,1.4699283365956086,6.197896734061084,1.9774925624915227,0.0,0.0
0.0,0.0,0.0675,0.0,0.33433373086636914,2.8317780703371462,0.33433373086636914,1.4560379598314348,6.128225521034356,1.9557270835242246,0.0,0.0
0.0,0.0,0.0675,0.0,0.3377919906029689,2.7827992543384084,0.3377919906029689,1.4422963995981997,6.061112259131829,1.9347725851895416,0.0,0.0
0.0,0.0,0.0675,0.0,0.3416403797399595,2.7360317455703305,0.3416403797399595,1.4287623440878985,5.996178425950946,1.91442179397096,0.0,0.0
0.0,0.0,0.0675,0.0,0.3451082588682022,2.691503071535015,0.3451082588682022,1.4158808444370252,5.933302792015042,1.8951281013577546,0.0,0.0
0.0,0.0,0.0675,0.0,0.3482629220275205,2.6490419357798705,0.3482629220275205,1.4037956735655936,5.872302225005604,1.8760804812536158,0.0,0.0
0.0,0.0,0.0675,0.0,0.35147670984093454,2.6086988383841816,0.35147670984093454,1.3921434259175887,5.81303427181102,1.8575386008870967,0.0,0.0
0.0,0.0,0.0675,0.0,0.3546321912471272,2.5697664331140713,0.3546321912471272,1.3809024822938418,5.7556079778430265,1.8399713231730765,0.0,0.0
0.0,0.0,0.0675,0.0,0.3577064855409078,2.53185728156771,0.3577064855409078,1.3697185016581057,5.7000181769691585,1.8234501033154533,0.0,0.0
0.0,0.0,0.0675,0.0,0.3602993423929331,2.4964506831649462,0.3602993423929331,1.3592430601667396,5.645803581202916,1.806429910780938,0.0,0.0
0.0,0.0,0.0675,0.0,0.36305924426130226,2.461124455358952,0.36305924426130226,1.3479374502809156,5.593358850141735,1.7900952349173955,0.0,0.0
0.0,0.0,0.0675,0.0,0.36593649516100213,2.4276635312480743,0.36593649516100213,1.3375687835211905,5.542207956807918,1.774089453853713,0.0,0.0
0.0,0.0,0.0675,0.0,0.36869598986623053,2.3955459165600974,0.36869598986623053,1.32770630845409,5.492436853500951,1.7586892258303604,0.0,0.0
0.0,0.0,0.0675,0.0,0.37135545996806685,2.3642543162094127,0.37135545996806685,1.3177322432788157,5.444069042541169,1.7437107403272984,0.0,0.0
0.0,0.0,0.0675,0.0,0.37385668773784386,2.3344528843379635,0.37385668773784386,1.3087807459183376,5.396863177640044,1.7290713381756875,0.0,0.0
0.0,0.0,0.0675,0.0,0.3764663726494984,2.3049889916755033,0.3764663726494984,1.299134452679558,5.3510541000053,1.714934558478349,0.0,0.0
0.0,0.0,0.0675,0.0,0.37887646777628836,2.2773495204276006,0.37887646777628836,1.2906270775053623,5.306185554554634,1.7009303655677939,0.0,0.0
0.0,0.0,0.0675,0.0,0.3811998819675358,2.250091533193121,0.3811998819675358,1.281944139514922,5.2625637000732555,1.6874061668648386,0.0,0.0
0.0,0.0,0.0675,0.0,0.3835220786244112,2.22366212556442,0.3835220786244112,1.273293054602189,5.2200388437092275,1.6742722712165647,0.0,0.0
0.0,0.0,0.0675,0.0,0.3857952252411249,2.198866798387294,0.3857952252411249,1.2657400865296737,5.178320368738566,1.6614081949981951,0.0,0.0
0.0,0.0,0.0675,0.0,0.3879616116584272,2.1747939886233785,0.3879616116584272,1.2582757863885867,5.137615093216149,1.6486827875216403,0.0,0.0
0.0,0.0,0.0675,0.0,0.3900856580373833,2.1510343220883628,0.3900856580373833,1.2504893327619777,5.097955400029496,1.6363251968861496,0.0,0.0
0.0,0.0,0.0675,0.0,0.3920815020627344,2.12821055785521,0.3920815020627344,1.2434649604198897,5.059170552427471,1.624328679164063,0.0,0.0
0.0,0.0,0.0675,0.0,0.394229597567149,2.1056928577563117,0.394229597567149,1.235904618064602,5.02134686900075,1.6126310324058075,0.0,0.0
0.0,0.0,0.0675,0.0,0.39621391215752966,2.0839526942678406,0.39621391215752966,1.2286381724714899,4.984328350325499,1.6010606727484138,0.0,0.0
0.0,0.0,0.0675,0.0,0.3982069777540778,2.0624513041642887,0.3982069777540778,1.2212747411348215,4.948240332549216,1.5899949290655024,0.0,0.0
0.0,0.0,0.0675,0.0,0.40010763858803167,2.041861248137726,0.40010763858803167,1.214122899339841,4.912848932491792,1.5790148848354568,0.0,0.0
0.0,0.0,0.0675,0.0,0.4019926026246642,2.0219958696554037,0.4019926026246642,1.2074781860830945,4.878179416811007,1.5682447309003142,0.0,0.0
0.0,0.0,0.0675,0.0,0.4038580615855154,2.002460641477472,0.4038580615855154,1.2005966639416303,4.844288389566022,1.557741961582653,0.0,0.0
0.0,0.0,0.0675,0.0,0.40569138795935594,1.9837163554506143,0.40569138795935594,1.1942341173431712,4.8110348676329115,1.5473972657330035,0.0,0.0
0.0,0.0,0.0675,0.0,0.4072946647171196,1.9655338964511133,0.4072946647171196,1.1883277204997105,4.778464141024883,1.5374856737866105,0.0,0.0
