gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.09,0.0075,0.0075,0.0,0.0,0.0,0.08626901179586742,0.28484728669430576,0.0,0.2852040148074071
0.09,0.0075,0.0075,0.0,0.0,0.0,0.13419624057134932,0.44309577930225347,0.0,0.32303416812013735
0.09,0.0075,0.0075,0.0,0.0,0.0,0.16534893927541255,0.5459572994974196,0.0,0.3316803556454143
0.09,0.0075,0.0075,0.0,0.0,0.0,0.18749131896968516,0.6190681030822913,0.0,0.33074102077707446
0.09,0.0075,0.0075,0.0,0.0,0.0,0.20416999458355287,0.674138578509857,0.0,0.3260663225370955
0.09,0.0075,0.0075,0.0,0.0,0.0,0.21725706235938858,0.7173501056750478,0.0,0.31989271773872086
0.09,0.0075,0.0075,0.0,0.0,0.0,0.22784262222515697,0.7523020303944256,0.0,0.3131912190078228
0.09,0.0075,0.0075,0.0,0.0,0.0,0.23660836021825996,0.7812451773162522,0.0,0.30641361559514585
0.09,0.0075,0.0075,0.0,0.0,0.0,0.24400436844294623,0.8056656827945772,0.0,0.2997759352983722
0.09,0.0075,0.0075,0.0,0.0,0.0,0.2503408347153619,0.8265877402907083,0.0,0.293379635799851
0.09,0.0075,0.0075,0.0,0.0,0.0,0.2558390743155967,0.8447420995341871,0.0,0.2872679693189369
0.09,0.0075,0.0075,0.0,0.0,0.0,0.26066158674221734,0.8606653094003544,0.0,0.28145387446760484
0.09,0.0075,0.0075,0.0,0.0,0.0,0.26493059898198296,0.8747609449947368,0.0,0.275934428818808
0.0375,0.0,0.0075,0.0,0.0,0.0,0.2669077925737945,0.8873388733501149,0.0,0.2706985919011338
0.0375,0.0,0.0075,0.0,0.0,0.0,0.2680993452192132,0.8986412765847105,0.0,0.2657314467606495
0.0375,0.0,0.0075,0.0,0.0,0.0,0.269150715200465,0.9088603930085704,0.0,0.2610165493466402
0.0375,0.0,0.0075,0.0,0.0,0.0,0.2700852662949111,0.9181509128266523,0.0,0.2565372273402857
0.0375,0.0,0.0075,0.0,0.0,0.0,0.27092144358994175,0.9266388277803466,0.0,0.25227728396498306
0.0375,0.0,0.0075,0.0,0.0,0.0,0.2716740031554694,0.9344278708632473,0.0,0.24822136040084924
