gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.08249999999999999,0.0,0.03646151330777246,5.5957585860321934,0.03646151330777246,1.2350069797564727,15.228816869460704,2.076285694044402,0.0,0.0
0.0,0.0,0.11249999999999999,0.0,0.047361296481467405,6.9945698389882365,0.047361296481467405,1.7161362074123023,13.746060371236927,2.763631168108681,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.05437988558659805,7.798983219646663,0.05437988558659805,1.9527995314418327,13.714042046797216,2.49338087784096,0.0,0.0
0.0,0.0,0.135,0.0,0.067166830231915,7.942088589770583,0.067166830231915,2.1199096909050055,13.160441165718694,3.446763518906317,0.0,0.0
0.0,0.0,0.135,0.0,0.08706971355372312,7.763322464579054,0.08706971355372312,2.1160413729505656,12.420329006492002,3.2396875818462565,0.0,0.0
0.0,0.0,0.09,0.0,0.10056459272786258,7.919539027472722,0.10056459272786258,2.175411339339222,12.686439699137841,3.3792191533814098,0.0,0.0
0.0,0.0,0.09,0.0,0.11145748878517249,7.798488377823376,0.11145748878517249,2.1954968959074446,12.048545268757463,3.236789278545221,0.0,0.0
0.0,0.0,0.09,0.0,0.12751227275338417,7.630867480975253,0.12751227275338417,2.172715153976279,11.77472537371349,3.1021140685026842,0.0,0.0
0.0,0.0,0.09,0.0,0.1407073736807941,7.423790536313882,0.1407073736807941,2.1452419983653246,11.294323772041686,2.9977003595755702,0.0,0.0
0.0,0.0,0.09,0.0,0.15472282940996104,7.2067911060929015,0.15472282940996104,2.1294283823279763,10.954004082832283,2.906282667611,0.0,0.0
0.0,0.0,0.09,0.0,0.16991857296392845,6.902958475083502,0.16991857296392845,2.094025990598594,10.594336953355473,2.814780081465848,0.0,0.0
0.0,0.0,0.09,0.0,0.1830394637919799,6.750329949087958,0.1830394637919799,2.0669351975928922,10.6481781664958,2.748904530041986,0.0,0.0
0.0,0.0,0.09,0.0,0.19539481791107985,6.60250984814755,0.19539481791107985,2.031570489512894,10.846501671464926,2.671817199681087,0.0,0.0
0.0,0.0,0.09,0.0,0.2069974601473347,6.342887173981693,0.2069974601473347,1.9996556775491987,10.552656096120547,2.604882524727694,0.0,0.0
0.0,0.0,0.09,0.0,0.21891518749392425,6.099466546513456,0.21891518749392425,1.9759720320007568,10.306987029303812,2.5473314715615016,0.0,0.0
0.0,0.0,0.09,0.0,0.22921244644357391,5.882595301186564,0.22921244644357391,1.9478333176185254,10.072164884677695,2.4912693838893984,0.0,0.0
0.0,0.0,0.09,0.0,0.23800682560002903,5.710758742313171,0.23800682560002903,1.9329033184754523,9.926352230654166,2.473282355734603,0.0,0.0
0.0,0.0,0.09,0.0,0.2475692672341604,5.504863664763455,0.2475692672341604,1.9051019204463797,9.711600577745521,2.4277798433338242,0.0,0.0
0.0,0.0,0.09,0.0,0.2568783077300013,5.3058137130081855,0.2568783077300013,1.8745291890923312,9.510936940845063,2.378906667419374,0.0,0.0
0.0,0.0,0.09,0.0,0.26524776944119854,5.135529550237564,0.26524776944119854,1.8425232498225272,9.336822892947108,2.3314851088331237,0.0,0.0
0.0,0.0,0.09,0.0,0.27367503407008203,4.959566313329698,0.27367503407008203,1.8139843450818989,9.160011871474094,2.288292115753513,0.0,0.0
0.0,0.0,0.09,0.0,0.28056078958896397,4.8148724925827135,0.28056078958896397,1.7905345766790166,8.994049532706715,2.248563519485263,0.0,0.0
0.0,0.0,0.09,0.0,0.2877102812138484,4.669203417326553,0.2877102812138484,1.7667571965226232,8.835557562838574,2.2086138850589143,0.0,0.0
0.0,0.0,0.09,0.0,0.2940612598371284,4.533577196378128,0.2940612598371284,1.7451190556285594,8.685420848651455,2.171711918368121,0.0,0.0
0.0,0.0,0.09,0.0,0.3007268378903746,4.404417786367063,0.3007268378903746,1.722176570220076,8.54369832093681,2.1394001014890187,0.0,0.0
0.0,0.0,0.09,0.0,0.3069969053711346,4.28088048640459,0.3069969053711346,1.6997455343138022,8.408532941803811,2.106982721977685,0.0,0.0
0.0,0.0,0.09,0.0,0.31240613938132106,4.169121582079503,0.31240613938132106,1.681657928988178,8.27844017633643,2.076629764176886,0.0,0.0
0.0,0.0,0.09,0.0,0.3182757090153708,4.060729176547101,0.3182757090153708,1.6616557213481868,8.155164910420208,2.0471046852402752,0.0,0.0
0.0,0.0,0.09,0.0,0.3236808560461232,3.967678806121924,0.3236808560461232,1.6452604254221697,8.05561571653336,2.0230667470961694,0.0,0.0
0.0,0.0,0.09,0.0,0.3286758518095379,3.87306204524304,0.3286758518095379,1.627108343326424,7.94233210692684,1.9956592922520686,0.0,0.0
0.0,0.0,0.09,0.0,0.33354113368957955,3.7832042806638824,0.33354113368957955,1.609013865045933,7.833950607341264,1.9695247056022176,0.0,0.0
0.0,0.0,0.09,0.0,0.338355570236072,3.6987574593076507,0.338355570236072,1.5920100156588866,7.729585681709979,1.9440187004369873,0.0,0.0
0.0,0.0,0.09,0.0,0.3429309029067123,3.6189713903345653,0.3429309029067123,1.5758334775638447,7.629335174894436,1.9198595290179845,0.0,0.0
0.0,0.0,0.09,0.0,0.34699963049510046,3.5420346240847085,0.34699963049510046,1.5607667070188211,7.533189403914231,1.8991563729815026,0.0,0.0
0.0,0.0,0.09,0.0,0.3512221051026596,3.470621388090651,0.3512221051026596,1.5468426748778499,7.440043630485524,1.87601893953777,0.0,0.0
0.0,0.0,0.09,0.0,0.3554571783525982,3.401274199128065,0.3554571783525982,1.5315738448674885,7.350869384810672,1.8545184282434213,0.0,0.0
0.0,0.0,0.09,0.0,0.35925396903963164,3.3368244439712895,0.35925396903963164,1.5181898559351563,7.264438756318209,1.833850118851919,0.0,0.0
0.0,0.0,0.09,0.0,0.3634550019982853,3.272990783470238,0.3634550019982853,1.5021213874036046,7.181664976621636,1.8137525287752345,0.0,0.0
0.0,0.0,0.09,0.0,0.36713078161509494,3.2143987124992854,0.36713078161509494,1.490744916344771,7.101027444473565,1.796107404698807,0.0,0.0
0.0,0.0,0.09,0.0,0.3705837022148275,3.1583159760086357,0.3705837022148275,1.4787361648062696,7.023092478850386,1.7773651559701058,0.0,0.0
0.0,0.0,0.09,0.0,0.3742352161975282,3.1040105492344057,0.3742352161975282,1.466410345797218,6.9478370189486105,1.7589471070818794,0.0,0.0
0.0,0.0,0.09,0.0,0.37780580370415867,3.0519433490741714,0.37780580370415867,1.4535580597412345,6.875021185954838,1.7411988108222416,0.0,0.0
0.0,0.0,0.09,0.0,0.38096890740601413,3.00284762213876,0.38096890740601413,1.4422969604213742,6.804374916288343,1.7242592954160947,0.0,0.0
0.0,0.0,0.09,0.0,0.38395681926694913,2.9548700006261375,0.38395681926694913,1.4302945423622118,6.736053948034849,1.7078402889537994,0.0,0.0
0.0,0.0,0.09,0.0,0.3871434306301049,2.909672072892274,0.3871434306301049,1.4196214385343147,6.66953023239592,1.6921493392917064,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.3900560111197706,2.8660132760939274,0.3900560111197706,1.409155409797896,6.604967779373847,1.7570011563494272,0.0,0.0
0.0,0.0,0.08249999999999999,0.0,0.39283936400388325,2.82305509403096,0.39283936400388325,1.3978677227078264,6.542533885974788,1.7409698358085508,0.0,0.0
