gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.045,0.09,0.0525,0.08249999999999999,0.06629594539537885,0.16045121528945797,0.05087217464437404,0.11772717565904059,0.02391995499686089,0.021029803896910594
0.045,0.09,0.0525,0.08249999999999999,0.0663272909960386,0.16052707874822367,0.05109324186550985,0.11793426659328815,0.02366968556578379,0.020852218489753944
0.045,0.09,0.0525,0.08249999999999999,0.0663573305300042,0.1605997812295408,0.051307343057466356,0.1181339313772105,0.023427105917153912,0.020679200286484057
0.045,0.09,0.0525,0.08249999999999999,0.06638614396054261,0.1606695162626409,0.051514825846796494,0.118326576587564,0.023191830403040542,0.020510555114258023
0.045,0.09,0.0525,0.08249999999999999,0.06641380485385952,0.160736461894417,0.05171601428138032,0.11851257910239238,0.02296349990290339,0.020346100157174304
0.045,0.09,0.0525,0.08249999999999999,0.06644038100626203,0.16080078220729993,0.051911210839030615,0.11869228879525448,0.022741779524215217,0.0201856631219258
0.045,0.09,0.0525,0.08249999999999999,0.06646593499895674,0.16086262866199502,0.052100698231297954,0.1188660309390822,0.022526356541924017,0.020029081476266624
0.045,0.09,0.0525,0.08249999999999999,0.06649052469004033,0.16092214128821108,0.0522847410266735,0.11903410835574264,0.022316938547997923,0.0198762017530365
0.045,0.09,0.0525,0.08249999999999999,0.06651420365182453,0.1609794497430858,0.05246358711415037,0.11919680334232276,0.02211325178621596,0.019726878913286155
0.045,0.09,0.0525,0.08249999999999999,0.06653702156045295,0.1610346742541469,0.052637469025349104,0.11935437940088706,0.021915039650693316,0.0195809757627524
0.045,0.09,0.0525,0.08249999999999999,0.0665590245437732,0.16108792646124154,0.05280660513106034,0.11950708279484185,0.021722061329459186,0.01943836241655383
0.045,0.09,0.0525,0.08249999999999999,0.06658025549259099,0.16113931016984162,0.05297120072604442,0.11965514395196498,0.02153409057682163,0.01929891580752732
0.045,0.09,0.0525,0.08249999999999999,0.06660075433972541,0.161188922026421,0.05313144901419827,0.11979877873154057,0.021350914600320875,0.01916251923411121
0.045,0.09,0.0525,0.08249999999999999,0.06662055831068578,0.16123685212515024,0.05328753200471184,0.11993818957079722,0.02117233304984826,0.019029061944110467
0.045,0.09,0.0525,0.08249999999999999,0.0666397021492808,0.16128318455392182,0.05343962132855183,0.12007356652392849,0.02099815709803506,0.01889843875105958
0.045,0.09,0.0975,0.0,0.06665821832103665,0.1613279978866681,0.0535878789834993,0.12012774831676966,0.02082820860233452,0.015509061251898064
0.045,0.09,0.0975,0.0,0.0666761371969294,0.1613713656280355,0.05373245801500339,0.12016004072223117,0.020662319340360374,0.015385537103753094
0.045,0.09,0.0975,0.0,0.06669348721961921,0.1614133566157087,0.05387350313927594,0.12019130797196372,0.020500330311034733,0.015264917139457879
0.045,0.09,0.0975,0.0,0.06671029505409995,0.16145403538501707,0.05401115131432159,0.12022159812014215,0.02034209109495749,0.01514708935400353
0.045,0.09,0.0975,0.0,0.06672658572444284,0.16149346249988525,0.054145532263960044,0.12025095626376123,0.020187459268158865,0.015031947695923344
0.045,0.09,0.0975,0.0,0.06674238273810867,0.16153169485369676,0.0542767689593399,0.12027942476666456,0.020036299864050325,0.014919391666651724
0.045,0.09,0.0975,0.0,0.06675770819912774,0.1615687859432154,0.0544049780619538,0.12030704346351112,0.019888484878961585,0.014809325952338073
0.045,0.09,0.0975,0.0,0.06677258291129333,0.16160478611833642,0.05453027033173504,0.12033384984574451,0.01974389281715295,0.01470166008505475
0.045,0.09,0.0975,0.0,0.06678702647238165,0.1616397428101206,0.054652751003437416,0.12035987923139144,0.0196024082716331,0.014596308130666393
0.045,0.09,0.0975,0.0,0.06680105736029601,0.1616737007392824,0.054772520134166336,0.1203851649203056,0.01946392153750044,0.014493188400916903
0.045,0.09,0.0975,0.0,0.0668146930119311,0.16170670210705934,0.05488967292463447,0.1204097383362926,0.01932832825486809,0.014392223187544914
0.045,0.09,0.0975,0.0,0.06682794989546521,0.16173878677017586,0.05500430001645392,0.12043362915739109,0.019195529078735264,0.01429333851646404
0.045,0.09,0.0975,0.0,0.06684084357671072,0.16176999240142612,0.05511648776754618,0.12045686543544575,0.019065429373434868,0.014196463920243055
0.045,0.09,0.0975,0.0,0.06685338878008473,0.1618003546372372,0.05522631850754459,0.12047947370598543,0.01893793892952483,0.014101532227297991
0.045,0.09,0.0975,0.0,0.06686559944470209,0.16182990721342663,0.05533387077488226,0.12050147908931073,0.01881297170120092,0.014008479366365043
0.045,0.09,0.0975,0.0,0.06687748877604006,0.16185868209024268,0.05543921953709471,0.12052290538360114,0.018690445562496633,0.013917244184962534
0.045,0.09,0.0975,0.0,0.06688906929357703,0.16188670956766094,0.05554243639572149,0.12054377515076714,0.01857028208070226,0.013827768280674668
0.045,0.09,0.0975,0.0,0.06690035287476691,0.16191401839181202,0.05564358977706118,0.12056410979569811,0.018452406305584586,0.013739995844200695
0.045,0.09,0.0975,0.0,0.0669113507956735,0.16194063585332635,0.05574274510991751,0.12058392963949159,0.018336746573121614,0.01365387351321226
0.045,0.09,0.0975,0.0,0.06692207376855742,0.16196658787830284,0.05583996499137062,0.12060325398719021,0.01822323432258594,0.013569350236150343
0.045,0.09,0.0975,0.0,0.06693253197667878,0.16199189911253917,0.05593530934151353,0.12062210119050122,0.018111803925917193,0.013486377145172888
